DocNo,sentence,tag
D5,disk,B-data
D5,file,I-data
,,
D5,The,O
D5,strategy,O
D5,is,O
D5,to,O
D5,have,O
D5,syslogd,B-data
D5,listen,O
D5,on,O
D5,a,O
D5,Unix/Linux,B-system
D5,domain,B-feature
D5,socket,I-feature
D5,for,O
D5,locally,O
D5,generated,O
D5,log,B-data
D5,messages,I-data
,,
D5,This,O
D5,behavior,O
D5,will,O
D5,allow,O
D5,syslogd,B-data
D5,to,O
D5,inter-operate,O
D5,with,O
D5,the,O
D5,syslog,B-tool
D5,found,O
D5,in,O
D5,the,O
D5,standard,B-app
D5,C,I-app
D5,library,I-app
,,
D5,At,O
D5,the,O
D5,same,O
D5,time,O
D5,syslogd,B-data
D5,listens,O
D5,on,O
D5,the,O
D5,standard,O
D5,syslog,B-app
D5,port,B-feature
D5,for,O
D5,messages,B-data
D5,forwarded,O
D5,from,O
D5,other,O
D5,hosts,B-system
,,
D5,If,O
D5,this,O
D5,entry,O
D5,is,O
D5,missing,O
D5,syslogd,B-data
D5,neither,O
D5,can,O
D5,receive,O
D5,remote,B-feature
D5,messages,B-data
D5,nor,O
D5,send,O
D5,them,O
D5,because,O
D5,the,O
D5,UDP,B-feature
D5,port,I-feature
D5,cannot,O
D5,be,O
D5,opened,O
,,
D5,Instead,O
D5,syslogd,B-app
D5,will,O
D5,die,O
D5,immediately,O
D5,blowing,O
D5,out,O
D5,an,O
D5,error,B-data
D5,message,I-data
,,
D5,For,O
D5,example,O
D5,to,O
D5,forward,O
D5,ALL,O
D5,messages,B-data
D5,to,O
D5,a,O
D5,remote,O
D5,host,O
D5,uses,O
D5,the,O
D5,following,O
D5,syslogconf,O
D5,entry,O
,,
D5,To,O
D5,forward,O
D5,all,O
D5,kernel,B-app
D5,messages,B-data
D5,to,O
D5,a,O
D5,remote,B-system
D5,host,I-system
D5,the,O
D5,configuration,B-data
D5,file,I-data
,,
D5,The,O
D5,implementation,O
D5,of,O
D5,syslog,B-app
D5,on,O
D5,Ubuntu,B-system
D5,is,O
D5,rsyslogd,B-data
,,
D5,To,O
D5,determine,O
D5,if,O
D5,rsyslogd,B-data
D5,is,O
D5,installed,O
D5,on,O
D5,Ubuntu,B-system
,,
D5,A,O
D5,common,O
D5,rsyslogd,B-data
D5,status,O
D5,checking,O
D5,reply,O
,,
D5,How,O
D5,to,O
D5,modify,O
D5,the,O
D5,iptables,B-app
D5,rules,B-function
D5,to,O
D5,let,O
D5,it,O
D5,log,O
D5,at,O
D5,the,O
D5,appropriate,O
D5,level,O
,,
D5,How,O
D5,to,O
D5,configure,B-function
D5,syslog,B-data
D5,to,O
D5,log,B-function
D5,the,O
D5,iptables,B-app
D5,messages,B-data
D5,to,O
D5,a,O
D5,different,O
D5,log,B-data
D5,file,I-data
,,
D5,To,O
D5,stop,O
D5,iptables,B-app
D5,messages,B-data
D5,to,O
D5,get,O
D5,logged,B-function
D5,into,O
D5,/var/log/messages,B-feature
,,
D5,Assume,O
D5,that,O
D5,you,O
D5,are,O
D5,currently,O
D5,logging,B-function
D5,all,O
D5,the,O
D5,firewall,B-tool
D5,warning,B-data
D5,level,O
D5,messages,B-data
,,
D5,Restart,B-function
D5,the,O
D5,rsyslog,B-tool
D5,and,O
D5,make,O
D5,sure,O
D5,that,O
D5,there,O
D5,are,O
D5,no,O
D5,errors,B-data
,,
D5,Make,O
D5,sure,O
D5,the,O
D5,iptables,B-app
D5,rule,B-function
D5,is,O
D5,logging,B-function
D5,at,O
D5,the,O
D5,appropriate,O
D5,level,O
,,
D5,This,O
D5,can,O
D5,be,O
D5,done,O
D5,by,O
D5,using,O
D5,the,O
D5,log-level,B-function
D5,switch,I-function
,,
D5,Run,O
D5,ssh,B-function
D5,and,O
D5,ping,B-function
D5,to,O
D5,test,O
D5,your,O
D5,firewall,B-tool
D5,logs,B-data
,,
D5,If,O
D5,you,O
D5,want,O
D5,to,O
D5,print,B-function
D5,your,O
D5,iptables,B-app
D5,logs,B-data
D5,on,O
D5,your,O
D5,monitoring,B-technique
D5,console,B-tool
,,
D5,Assume,O
D5,that,O
D5,you,O
D5,are,O
D5,currently,O
D5,logging,B-function
D5,all,O
D5,the,O
D5,kernel,B-app
D5,related,O
D5,messages,B-data
D5,in,O
D5,separate,O
D5,log,B-data
D5,file,I-data
,,
D5,In,O
D5,ubuntu,B-system
D5,distribution,I-system
D5,rsyslogd,B-data
D5,is,O
D5,the,O
D5,default,O
D5,system,B-data
D5,log,I-data
D5,implementation,O
D5,compared,O
D5,to,O
D5,its,O
D5,precursor,O
D5,syslogd,B-data
,,
D5,In,O
D5,this,O
D5,lab,O
D5,you,O
D5,will,O
D5,learn,O
D5,and,O
D5,practice,O
D5,on,O
D5,how,O
D5,to,O
D5,setup,B-system
D5,rsyslog,B-tool
D5,forwarding,B-feature
D5,from,O
D5,a,O
D5,client,B-system
D5,to,O
D5,a,O
D5,centralized,B-system
D5,server,I-system
,,
D5,The,O
D5,syslog,B-tool
D5,basics,O
D5,are,O
D5,presented,O
D5,in,O
D5,the,O
D5,Syslog,B-tool
D5,syslogd,B-data
D5,Local,B-feature
D5,Logging,B-function
D5,on,O
D5,Linux,B-system
D5,Since,O
D5,rsyslog,B-tool
D5,is,O
D5,a,O
D5,successor,O
D5,of,O
D5,syslog,B-tool
D5,the,O
D5,basic,O
D5,concepts,O
D5,of,O
D5,log,B-data
D5,facilities,B-system
D5,actions,B-feature
D5,and,O
D5,priority,B-feature
D5,are,O
D5,the,O
D5,same,O
,,
D5,On,O
D5,Ubuntu,B-system
D5,system,I-system
D5,instead,O
D5,of,O
D5,using,O
D5,syslog.conf,B-data
D5,rsyslog,B-tool
D5,uses,O
D5,rsyslog,B-tool
D5,as,O
D5,it,O
D5,configuration,B-data
D5,file,I-data
,,
D5,Detailed,O
D5,rsyslog,B-tool
D5,configuration,B-data
D5,files,I-data
D5,are,O
D5,maintained,O
D5,under,O
D5,/etc/rsyslogd/,B-feature
D5,folder,B-data
,,
D5,Default,B-feature
D5,rsyslog,B-tool
D5,setup,B-feature
D5,configurations,I-feature
D5,are,O
D5,maintained,O
D5,in,O
D5,the,O
D5,file,B-data
D5,50-defaultconf,B-data
D5,which,O
D5,is,O
D5,similar,O
D5,to,O
D5,syslogconf,B-data
D5,using,O
D5,syslogd,B-data
,,
D5,In,O
D5,the,O
D5,following,O
D5,sections,O
D5,Selectors,B-feature
D5,Facility,B-system
D5,and,O
D5,Severity,B-feature
D5,Levels,I-feature
D5,we,O
D5,use,O
D5,the,O
D5,same,O
D5,descriptions,B-feature
,,
D5,Logs,B-data
D5,are,O
D5,stored,O
D5,at,O
D5,/var/log/,B-feature
D5,on,O
D5,the,O
D5,Linux,B-system
D5,filesystem,B-system
,,
D5,At,O
D5,this,O
D5,location,B-system
D5,you,O
D5,should,O
D5,see,O
D5,multiple,O
D5,log,B-data
D5,files,I-data
D5,each,O
D5,one,O
D5,having,O
D5,a,O
D5,name,O
D5,describing,O
D5,what,O
D5,they,O
D5,actually,O
D5,store,O
,,
D5,In,O
D5,this,O
D5,example,O
D5,you,O
D5,have,O
D5,dedicated,O
D5,log,B-data
D5,files,I-data
D5,for,O
D5,authentication,B-technique
D5,purposes,O
D5,or,O
D5,for,O
D5,kernel,B-app
D5,related,O
D5,logs,B-data
,,
D5,The,O
D5,folder,B-data
D5,/var/log,B-feature
D5,does,O
D5,not,O
D5,contain,O
D5,only,O
D5,files,B-data
D5,but,O
D5,it,O
D5,also,O
D5,contain,O
D5,dedicated,O
D5,folders,B-data
D5,that,O
D5,vendors,B-user
D5,create,O
D5,when,O
D5,the,O
D5,application,B-app
D5,is,O
D5,installed,B-function
,,
D5,Suppose,O
D5,that,O
D5,three,O
D5,machines,B-system
D5,are,O
D5,sending,O
D5,logs,B-data
D5,to,O
D5,the,O
D5,log,B-system
D5,server,I-system
D5,each,O
D5,machine,B-system
D5,is,O
D5,going,O
D5,to,O
D5,have,O
D5,its,O
D5,own,O
D5,authlog,B-data
D5,kernlog,B-data
D5,or,O
D5,dpkglog,B-data
D5,files,B-data
,,
D5,Each,O
D5,machine,B-system
D5,ie,O
D5,a,O
D5,client,B-system
D5,wants,O
D5,to,O
D5,write,O
D5,logs,B-data
D5,via,O
D5,rsyslog,B-tool
D5,To,O
D5,this,O
D5,end,O
D5,each,O
D5,machine,B-system
D5,is,O
D5,configured,B-function
D5,as,O
D5,client-server,B-system
D5,syslog,B-tool
D5,instances,B-system
,,
D5,They,O
D5,can,O
D5,create,O
D5,logs,B-data
D5,and,O
D5,store,O
D5,logs,B-data
D5,locally,O
D5,in,O
D5,their,O
D5,file,B-system
D5,system,I-system
D5,In,O
D5,the,O
D5,centralized,B-system
D5,logging,I-system
D5,architecture,I-system
D5,client,B-system
D5,machines,I-system
D5,will,O
D5,be,O
D5,configured,B-function
D5,to,O
D5,use,O
D5,rsyslog,B-tool
D5,as,O
D5,a,O
D5,client,B-system
D5,and,O
D5,they,O
D5,will,O
D5,forward,B-feature
D5,every,O
D5,single,O
D5,log,B-data
D5,to,O
D5,a,O
D5,remote,B-system
D5,rsyslog,I-system
D5,server,I-system
,,
D5,which,O
D5,is,O
D5,the,O
D5,central,B-system
D5,server,I-system
,,
D5,Compared,O
D5,to,O
D5,syslog,B-tool
D5,rsyslog,B-tool
D5,tries,O
D5,to,O
D5,address,O
D5,the,O
D5,following,O
D5,improved,O
D5,features,O
,,
D5,Secure,B-feature
D5,transmitted,B-feature
D5,log,B-data
D5,data,I-data
D5,implement,O
D5,TLS,B-technique
D5,to,O
D5,protect,B-feature
D5,data,B-feature
D5,transmission,I-feature
,,
D5,Increase,O
D5,the,O
D5,reliability:,B-technique
D5,implement,O
D5,a,O
D5,memory,B-technique
D5,caching,I-technique
D5,module,B-function
D5,to,O
D5,address,O
D5,when,O
D5,the,O
D5,network,B-system
D5,is,O
D5,down,B-feature
,,
D5,Using,O
D5,the,O
D5,centralized,B-system
D5,logging,I-system
D5,architecture,I-system
D5,we,O
D5,can,O
D5,achieve,O
D5,the,O
D5,following,O
D5,benefits,O
,,
D5,Inspect,B-technique
D5,all,O
D5,your,O
D5,logs,B-data
D5,from,O
D5,a,O
D5,single,O
D5,place,O
D5,instead,O
D5,of,O
D5,accessing,O
D5,individual,O
D5,machine,B-system
,,
D5,Access,B-feature
D5,to,O
D5,logs,B-data
D5,without,O
D5,access,B-feature
D5,privilege,I-feature
D5,to,O
D5,individual,O
D5,machines,B-system
,,
D5,Set,O
D5,up,O
D5,a,O
D5,complete,O
D5,log,B-technique
D5,monitoring,I-technique
D5,infrastructure,B-system
D5,in,O
D5,one,O
D5,place,O
D5,to,O
D5,improve,O
D5,the,O
D5,network,B-technique
D5,management,I-technique
D5,capability,O
,,
D5,The,O
D5,downside,O
D5,of,O
D5,using,O
D5,centralized,B-system
D5,logging,I-system
D5,server,I-system
,,
D5,The,O
D5,syslog,B-system
D5,server,I-system
D5,can,O
D5,be,O
D5,overloaded:,O
D5,with,O
D5,this,O
D5,architecture,B-system
D5,you,O
D5,are,O
D5,pushing,O
D5,logs,B-data
D5,to,O
D5,a,O
D5,remote,B-system
D5,server,I-system
,,
D5,if,O
D5,one,O
D5,machine,B-system
D5,starts,O
D5,sending,O
D5,excessive,O
D5,amount,O
D5,of,O
D5,log,B-data
D5,data,I-data
D5,it,O
D5,may,O
D5,overload,O
D5,the,O
D5,log,B-system
D5,server,I-system
,,
D5,The,O
D5,centralized,B-system
D5,system,I-system
D5,suffers,O
D5,single-point,B-feature
D5,failure,I-feature
,,
D5,If,O
D5,the,O
D5,log,B-system
D5,server,I-system
D5,goes,O
D5,down,O
D5,then,O
D5,the,O
D5,ability,O
D5,to,O
D5,look,O
D5,at,O
D5,all,O
D5,the,O
D5,logs,B-data
D5,sent,O
D5,by,O
D5,the,O
D5,clients,B-system
D5,is,O
D5,lost,O
,,
D5,Moreover,O
D5,if,O
D5,the,O
D5,server,B-system
D5,goes,O
D5,down,O
D5,clients,B-system
D5,will,O
D5,start,O
D5,storing,O
D5,messages,B-data
D5,locally,B-feature
D5,until,O
D5,the,O
D5,server,B-system
D5,is,O
D5,available,O
D5,again,O
D5,thus,O
D5,it,O
D5,may,O
D5,fill,O
D5,up,O
D5,disk,B-system
D5,space,I-system
D5,on,O
D5,the,O
D5,client,B-system
D5,side,I-system
,,
D5,The,O
D5,implementation,O
D5,of,O
D5,syslog,B-tool
D5,on,O
D5,Ubuntu,B-system
D5,is,O
D5,rsyslogd,B-data
,,
D5,To,O
D5,determine,O
D5,if,O
D5,rsyslogd,B-data
D5,is,O
D5,installed,O
D5,on,O
D5,Ubuntu,B-system
,,
D5,First,O
D5,of,O
D5,all,O
D5,you,O
D5,have,O
D5,to,O
D5,configure,B-function
D5,your,O
D5,rsyslog,B-system
D5,server,I-system
D5,for,O
D5,it,O
D5,to,O
D5,accept,O
D5,incoming,O
D5,logs,B-data
D5,on,O
D5,port,B-feature
D5,514,I-feature
,,
D5,We,O
D5,are,O
D5,going,O
D5,to,O
D5,use,O
D5,TCP,B-feature
D5,for,O
D5,log,B-feature
D5,transmission,I-feature
,,
D5,You,O
D5,can,O
D5,use,O
D5,UDP,B-feature
D5,if,O
D5,the,O
D5,network,B-technique
D5,reliability,I-technique
D5,is,O
D5,not,O
D5,a,O
D5,big,O
D5,concern,O
,,
D5,This,O
D5,is,O
D5,the,O
D5,directory,B-data
D5,that,O
D5,stores,O
D5,templates,B-feature
D5,as,O
D5,well,O
D5,as,O
D5,files,B-data
D5,that,O
D5,contain,O
D5,the,O
D5,rsyslog,B-function
D5,rules,I-function
,,
D5,In,O
D5,this,O
D5,directory,B-data
D5,there,O
D5,is,O
D5,a,O
D5,50-defaultconf,B-data
D5,file,I-data
,,
D5,You,O
D5,are,O
D5,going,O
D5,to,O
D5,create,O
D5,your,O
D5,own,O
D5,configuration,B-data
D5,file,I-data
D5,prefixing,O
D5,it,O
D5,with,O
D5,a,O
D5,number,O
D5,lower,O
D5,than,O
D5,the,O
D5,configuration,B-data
D5,file,I-data
D5,one,O
,,
D5,In,O
D5,this,O
D5,way,O
D5,your,O
D5,configuration,B-data
D5,file,I-data
D5,takes,O
D5,priority,O
D5,over,O
D5,the,O
D5,default,B-feature
D5,one,O
,,
D5,Remote,B-system
D5,Server,I-system
D5,means,O
D5,to,O
D5,send,O
D5,for,O
D5,every,O
D5,facility,B-system
D5,and,O
D5,every,O
D5,severity,B-feature
D5,to,O
D5,the,O
D5,remote,B-system
D5,server,I-system
D5,template,B-feature
,,
D5,rsyslog,B-tool
D5,properties,O
D5,and,O
D5,they,O
D5,together,O
D5,identify,O
D5,the,O
D5,path,B-feature
D5,where,O
D5,data,B-data
D5,will,O
D5,be,O
D5,stored,O
D5,on,O
D5,the,O
D5,remote,B-system
D5,server,I-system
,,
D5,With,O
D5,this,O
D5,syntax,O
D5,log,B-data
D5,files,I-data
D5,will,O
D5,be,O
D5,grouped,O
D5,by,O
D5,hostname,B-feature
D5,aka,O
D5,the,O
D5,computer,B-feature
D5,name,I-feature
D5,sending,O
D5,the,O
D5,log,B-data
D5,and,O
D5,then,O
D5,by,O
D5,syslog,B-tool
D5,facility,B-system
D5,kern,B-app
D5,user,B-user
D5,auth,B-feature
D5,etc,O
,,
D5,Now,O
D5,you,O
D5,can,O
D5,restart,B-function
D5,the,O
D5,rsyslog,B-system
D5,server,I-system
D5,and,O
D5,make,O
D5,sure,O
D5,that,O
D5,it,O
D5,is,O
D5,now,O
D5,listening,B-feature
D5,on,O
D5,the,O
D5,port,B-feature
D5,514,I-feature
D5,for,O
D5,TCP,B-feature
,,
D5,With,O
D5,this,O
D5,configuration,B-data
D5,file,I-data
D5,server,B-system
D5,logs,B-data
D5,are,O
D5,no,O
D5,longer,O
D5,directly,O
D5,stored,O
,,
D5,hostname,B-feature
D5,being,O
D5,the,O
D5,current,O
D5,name,O
D5,of,O
D5,the,O
D5,host,B-system
,,
D5,Now,O
D5,let�s,O
D5,configure,B-function
D5,rsyslog,B-tool
D5,as,O
D5,a,O
D5,client,B-system
D5,and,O
D5,on,O
D5,the,O
D5,client,B-system
D5,machine,I-system
,,
D5,Similarly,O
D5,to,O
D5,the,O
D5,procedure,O
D5,done,O
D5,on,O
D5,the,O
D5,server-side,B-system
,,
D5,Restart,B-function
D5,the,O
D5,rsyslog,B-system
D5,server,I-system
D5,and,O
D5,make,O
D5,sure,O
D5,that,O
D5,there,O
D5,are,O
D5,no,O
D5,errors,B-data
D5,on,O
D5,the,O
D5,client-side,B-system
,,
D6,Now,O
D6,on,O
D6,the,O
D6,server,B-system
D6,side,I-system
D6,folder,B-data
D6,is,O
D6,created,O
D6,for,O
D6,the,O
D6,client,B-system
D6,with,O
D6,the,O
D6,hostname,B-feature
D6,ubuntu,B-system
,,
D6,You,O
D6,are,O
D6,successfully,O
D6,received,O
D6,the,O
D6,log,B-data
D6,file,I-data
D6,from,O
D6,the,O
D6,client,B-system
,,
D6,Now,O
D6,you,O
D6,can,O
D6,practice,O
D6,a,O
D6,customized,O
D6,logging,B-app
D6,service,I-app
D6,for,O
D6,one,O
D6,of,O
D6,your,O
D6,client,B-system
,,
D6,In,O
D6,this,O
D6,task,O
D6,we,O
D6,assume,O
D6,that,O
D6,you,O
D6,want,O
D6,to,O
D6,send,O
D6,a,O
D6,subset,O
D6,of,O
D6,logs,B-data
D6,captured,O
D6,on,O
D6,your,O
D6,client,B-system
D6,to,O
D6,the,O
D6,log,B-system
D6,server,I-system
,,
D6,Assume,O
D6,that,O
D6,you,O
D6,are,O
D6,currently,O
D6,logging,B-function
D6,all,O
D6,the,O
D6,kernel,B-app
D6,related,O
D6,messages,B-data
D6,in,O
D6,separate,O
D6,log,B-data
D6,file,I-data
,,
D6,Assume,O
D6,that,O
D6,you,O
D6,are,O
D6,currently,O
D6,logging,B-function
D6,all,O
D6,the,O
D6,firewall,B-tool
D6,warning,B-data
D6,level,O
D6,messages,B-data
,,
D6,Restart,B-function
D6,the,O
D6,rsyslog,B-system
D6,server,I-system
D6,and,O
D6,make,O
D6,sure,O
D6,that,O
D6,there,O
D6,are,O
D6,no,O
D6,errors,B-data
D6,on,O
D6,the,O
D6,client-side,B-system
,,
D6,How,O
D6,to,O
D6,modify,O
D6,the,O
D6,iptables,B-app
D6,rules,B-function
D6,to,O
D6,let,O
D6,it,O
D6,log,B-function
D6,at,O
D6,the,O
D6,appropriate,O
D6,level,O
,,
D6,How,O
D6,to,O
D6,configure,B-function
D6,syslog,B-tool
D6,to,O
D6,log,B-function
D6,the,O
D6,iptables,B-app
D6,messages,B-data
D6,to,O
D6,a,O
D6,different,O
D6,log,B-data
D6,file,I-data
,,
D6,To,O
D6,stop,O
D6,iptables,B-app
D6,messages,B-data
D6,to,O
D6,get,O
D6,logged,B-function
D6,into,O
D6,a,O
D6,remote,B-system
D6,server,I-system
,,
D6,Make,O
D6,sure,O
D6,the,O
D6,iptables,B-app
D6,rule,B-function
D6,is,O
D6,logging,B-function
D6,at,O
D6,the,O
D6,appropriate,O
D6,level,O
,,
D6,This,O
D6,can,O
D6,be,O
D6,done,O
D6,by,O
D6,using,O
D6,the,O
D6,log-level,B-function
D6,switch,I-function
,,
D6,Default,B-feature
D6,log-level,B-feature
D6,is,O
D6,warning,B-data
,,
D6,Now,O
D6,you,O
D6,can,O
D6,run,B-function
D6,ssh,B-function
D6,and,O
D6,ping,B-function
D6,to,O
D6,test,B-function
D6,your,O
D6,firewall,B-tool
D6,logs,B-data
D6,received,O
D6,at,O
D6,the,O
D6,server,B-system
D6,side,I-system
