,Unnamed: 0,Unnamed: 0.1,sentence,tag,entity,relation
2457,2457,2457,action , feature,"('action ', ' feature')",
2458,2458,2458, ,blank, ,
2459,2459,2459,selector field , feature ,"('selector field ', ' feature ')",can_analyze
2460,2460,2460,facility , system,"('facility ', ' system')",has_a
2461,2461,2461,priority , feature,"('priority ', ' feature')",
2462,2462,2462, ,blank, ,
2463,2463,2463,facility , system,"('facility ', ' system')",has_a
2464,2464,2464,auth , feature,"('auth ', ' feature')",
2465,2465,2465,authpriv , feature,"('authpriv ', ' feature')",
2466,2466,2466,cron , feature,"('cron ', ' feature')",is_part_of
2467,2467,2467,daemon , tool,"('daemon ', ' tool')",can_analyze
2468,2468,2468,kern , app,"('kern ', ' app')",
2469,2469,2469,lpr , system,"('lpr ', ' system')",
2470,2470,2470,mail , app,"('mail ', ' app')",has_a
2471,2471,2471,mark , feature,"('mark ', ' feature')",
2472,2472,2472,news , feature,"('news ', ' feature')",
2473,2473,2473,security , technique,"('security ', ' technique')",
2474,2474,2474,auth , feature,"('auth ', ' feature')",is_part_of
2475,2475,2475,syslog , tool,"('syslog ', ' tool')",
2476,2476,2476,user , user,"('user ', ' user')",
2477,2477,2477,uucp , feature,"('uucp ', ' feature')",
2478,2478,2478,local0 , feature,"('local0 ', ' feature')",
2479,2479,2479,local7 , feature,"('local7 ', ' feature')",
2480,2480,2480, ,blank, ,
2481,2481,2481,security , technique,"('security ', ' technique')",
2482,2482,2482,applications , app,"('applications ', ' app')",
2483,2483,2483, ,blank, ,
2484,2484,2484,messages , data,"('messages ', ' data')",
2485,2485,2485, ,blank, ,
2486,2486,2486,facility , system,"('facility ', ' system')",
2487,2487,2487,subsystem , system,"('subsystem ', ' system')",uses
2488,2488,2488,message , data,"('message ', ' data')",
2489,2489,2489,mail programs , app ,"('mail programs ', ' app ')",
2490,2490,2490,log , function,"('log ', ' function')",can_analyze
2491,2491,2491,mail , app,"('mail ', ' app')",
2492,2492,2492,facility , system,"('facility ', ' system')",
2493,2493,2493,LOG MAIL , app ,"('LOG MAIL ', ' app ')",
2494,2494,2494,log , function,"('log ', ' function')",
2495,2495,2495,syslog , tool,"('syslog ', ' tool')",
2496,2496,2496, ,blank, ,
2497,2497,2497,priority , feature,"('priority ', ' feature')",
2498,2498,2498,debug , technique,"('debug ', ' technique')",
2499,2499,2499,info , data,"('info ', ' data')",
2500,2500,2500,notice , data,"('notice ', ' data')",
2501,2501,2501,warning , data,"('warning ', ' data')",
2502,2502,2502,warn , feature,"('warn ', ' feature')",can_analyze
2503,2503,2503,warning , data,"('warning ', ' data')",
2504,2504,2504,err , feature,"('err ', ' feature')",can_analyze
2505,2505,2505,error , data,"('error ', ' data')",
2506,2506,2506,err , data,"('err ', ' data')",
2507,2507,2507,crit , feature,"('crit ', ' feature')",can_analyze
2508,2508,2508,alert , data,"('alert ', ' data')",
2509,2509,2509,emerg , feature,"('emerg ', ' feature')",
2510,2510,2510,panic , feature,"('panic ', ' feature')",
2511,2511,2511,emerg , feature,"('emerg ', ' feature')",
2512,2512,2512, ,blank, ,
2513,2513,2513,error , data,"('error ', ' data')",
2514,2514,2514,warn , feature,"('warn ', ' feature')",
2515,2515,2515,panic , feature,"('panic ', ' feature')",
2516,2516,2516, ,blank, ,
2517,2517,2517,priority , feature,"('priority ', ' feature')",
2518,2518,2518,severity , feature,"('severity ', ' feature')",can_analyze
2519,2519,2519,message , data,"('message ', ' data')",
2520,2520,2520, ,blank, ,
2521,2521,2521,selectors , feature,"('selectors ', ' feature')",
2522,2522,2522, ,blank, ,
2523,2523,2523,network support , technique ,"('network support ', ' technique ')",
2524,2524,2524,syslogd , data,"('syslogd ', ' data')",
2525,2525,2525,facility , system,"('facility ', ' system')",
2526,2526,2526, ,blank, ,
2527,2527,2527,log , function,"('log ', ' function')",has_a
2528,2528,2528,critical , feature,"('critical ', ' feature')",can_analyze
2529,2529,2529,Linux machine , system ,"('Linux machine ', ' system ')",uses
2530,2530,2530,log file , data ,"('log file ', ' data ')",
2531,2531,2531,/var/log , feature,"('/var/log ', ' feature')",can_analyze
2532,2532,2532,criticallog , data,"('criticallog ', ' data')",
2533,2533,2533, ,blank, ,
2534,2534,2534,Log , function,"('Log ', ' function')",can_analyze
2535,2535,2535,kernel , app,"('kernel ', ' app')",uses
2536,2536,2536,messages , data,"('messages ', ' data')",
2537,2537,2537,log file , data ,"('log file ', ' data ')",
2538,2538,2538, ,blank, ,
2539,2539,2539,error , data,"('error ', ' data')",
2540,2540,2540,logs , data,"('logs ', ' data')",
2541,2541,2541,remote , feature,"('remote ', ' feature')",
2542,2542,2542,user , user,"('user ', ' user')",uses
2543,2543,2543,terminals , system,"('terminals ', ' system')",
2544,2544,2544, ,blank, ,
2545,2545,2545,Log , function,"('Log ', ' function')",
2546,2546,2546,firewall , tool,"('firewall ', ' tool')",can_analyze
2547,2547,2547,warning , data,"('warning ', ' data')",
2548,2548,2548,messages , data,"('messages ', ' data')",
2549,2549,2549, ,blank, ,
2550,2550,2550,Network support , technique ,"('Network support ', ' technique ')",
2551,2551,2551,messages , data,"('messages ', ' data')",
2552,2552,2552,node , system,"('node ', ' system')",uses
2553,2553,2553,syslogd , data,"('syslogd ', ' data')",
2554,2554,2554,node , system,"('node ', ' system')",uses
2555,2555,2555,syslogd , data,"('syslogd ', ' data')",
2556,2556,2556,logged , function,"('logged ', ' function')",can_analyze
2557,2557,2557,disk file , data ,"('disk file ', ' data ')",
2558,2558,2558, ,blank, ,
2559,2559,2559,syslogd , data,"('syslogd ', ' data')",
2560,2560,2560,Unix/Linux , system,"('Unix/Linux ', ' system')",has_a
2561,2561,2561,domain socket , feature ,"('domain socket ', ' feature ')",can_analyze
2562,2562,2562,log messages , data ,"('log messages ', ' data ')",
2563,2563,2563, ,blank, ,
2564,2564,2564,syslogd , data,"('syslogd ', ' data')",
2565,2565,2565,syslog , tool,"('syslog ', ' tool')",can_analyze
2566,2566,2566,standard C library , app  ,"('standard C library ', ' app  ')",
2567,2567,2567, ,blank, ,
2568,2568,2568,syslogd , data,"('syslogd ', ' data')",
2569,2569,2569,syslog , app,"('syslog ', ' app')",has_a
2570,2570,2570,port , feature,"('port ', ' feature')",can_analyze
2571,2571,2571,messages , data,"('messages ', ' data')",
2572,2572,2572,hosts , system,"('hosts ', ' system')",
2573,2573,2573, ,blank, ,
2574,2574,2574,syslogd , data,"('syslogd ', ' data')",
2575,2575,2575,remote , feature,"('remote ', ' feature')",can_analyze
2576,2576,2576,messages , data,"('messages ', ' data')",
2577,2577,2577,UDP port , feature ,"('UDP port ', ' feature ')",
2578,2578,2578, ,blank, ,
2579,2579,2579,syslogd , app,"('syslogd ', ' app')",uses
2580,2580,2580,error message , data ,"('error message ', ' data ')",
2581,2581,2581, ,blank, ,
2582,2582,2582,messages , data,"('messages ', ' data')",
2583,2583,2583, ,blank, ,
2584,2584,2584,kernel , app,"('kernel ', ' app')",uses
2585,2585,2585,messages , data,"('messages ', ' data')",
2586,2586,2586,remote host , system ,"('remote host ', ' system ')",uses
2587,2587,2587,configuration file , data ,"('configuration file ', ' data ')",
2588,2588,2588, ,blank, ,
2589,2589,2589,syslog , app,"('syslog ', ' app')",
2590,2590,2590,Ubuntu , system,"('Ubuntu ', ' system')",uses
2591,2591,2591,rsyslogd , data,"('rsyslogd ', ' data')",
2592,2592,2592, ,blank, ,
2593,2593,2593,rsyslogd , data,"('rsyslogd ', ' data')",
2594,2594,2594,Ubuntu , system,"('Ubuntu ', ' system')",
2595,2595,2595, ,blank, ,
2596,2596,2596,rsyslogd , data,"('rsyslogd ', ' data')",
2597,2597,2597, ,blank, ,
2598,2598,2598,iptables , app,"('iptables ', ' app')",
2599,2599,2599,rules , function,"('rules ', ' function')",
2600,2600,2600, ,blank, ,
2601,2601,2601,configure , function,"('configure ', ' function')",can_analyze
2602,2602,2602,syslog , data,"('syslog ', ' data')",
2603,2603,2603,log , function,"('log ', ' function')",can_analyze
2604,2604,2604,iptables , app,"('iptables ', ' app')",uses
2605,2605,2605,messages , data,"('messages ', ' data')",
2606,2606,2606,log file , data ,"('log file ', ' data ')",
2607,2607,2607, ,blank, ,
2608,2608,2608,iptables , app,"('iptables ', ' app')",uses
2609,2609,2609,messages , data,"('messages ', ' data')",
2610,2610,2610,logged , function,"('logged ', ' function')",has_a
2611,2611,2611,/var/log/messages , feature,"('/var/log/messages ', ' feature')",
2612,2612,2612, ,blank, ,
2613,2613,2613,logging , function,"('logging ', ' function')",
2614,2614,2614,firewall , tool,"('firewall ', ' tool')",can_analyze
2615,2615,2615,warning , data,"('warning ', ' data')",
2616,2616,2616,messages , data,"('messages ', ' data')",
2617,2617,2617, ,blank, ,
2618,2618,2618,Restart , function,"('Restart ', ' function')",
2619,2619,2619,rsyslog , tool,"('rsyslog ', ' tool')",can_analyze
2620,2620,2620,errors , data,"('errors ', ' data')",
2621,2621,2621, ,blank, ,
2622,2622,2622,iptables , app,"('iptables ', ' app')",
2623,2623,2623,rule , function,"('rule ', ' function')",
2624,2624,2624,logging , function,"('logging ', ' function')",
2625,2625,2625, ,blank, ,
2626,2626,2626,log-level switch , function ,"('log-level switch ', ' function ')",
2627,2627,2627, ,blank, ,
2628,2628,2628,ssh , function,"('ssh ', ' function')",
2629,2629,2629,ping , function,"('ping ', ' function')",
2630,2630,2630,firewall , tool,"('firewall ', ' tool')",can_analyze
2631,2631,2631,logs , data,"('logs ', ' data')",
2632,2632,2632, ,blank, ,
2633,2633,2633,print , function,"('print ', ' function')",can_analyze
2634,2634,2634,iptables , app,"('iptables ', ' app')",uses
2635,2635,2635,logs , data,"('logs ', ' data')",
2636,2636,2636,monitoring , technique,"('monitoring ', ' technique')",has_a
2637,2637,2637,console , tool,"('console ', ' tool')",
2638,2638,2638, ,blank, ,
2639,2639,2639,logging , function,"('logging ', ' function')",can_analyze
2640,2640,2640,kernel , app,"('kernel ', ' app')",uses
2641,2641,2641,messages , data,"('messages ', ' data')",
2642,2642,2642,log file , data ,"('log file ', ' data ')",
2643,2643,2643, ,blank, ,
2644,2644,2644,ubuntu distribution , system ,"('ubuntu distribution ', ' system ')",uses
2645,2645,2645,rsyslogd , data,"('rsyslogd ', ' data')",
2646,2646,2646,system log , data ,"('system log ', ' data ')",
2647,2647,2647,syslogd , data,"('syslogd ', ' data')",
2648,2648,2648, ,blank, ,
2649,2649,2649,setup , system,"('setup ', ' system')",has_a
2650,2650,2650,rsyslog , tool,"('rsyslog ', ' tool')",has_a
2651,2651,2651,forwarding , feature,"('forwarding ', ' feature')",can_analyze
2652,2652,2652,client , system,"('client ', ' system')",
2653,2653,2653,centralized server , system ,"('centralized server ', ' system ')",
2654,2654,2654, ,blank, ,
2655,2655,2655,syslog , tool,"('syslog ', ' tool')",is_part_of
2656,2656,2656,Syslog , tool,"('Syslog ', ' tool')",can_analyze
2657,2657,2657,syslogd , data,"('syslogd ', ' data')",
2658,2658,2658,Local , feature,"('Local ', ' feature')",
2659,2659,2659,Logging , function,"('Logging ', ' function')",can_analyze
2660,2660,2660,Linux , system,"('Linux ', ' system')",has_a
2661,2661,2661,rsyslog , tool,"('rsyslog ', ' tool')",is_part_of
2662,2662,2662,syslog , tool,"('syslog ', ' tool')",can_analyze
2663,2663,2663,log , data,"('log ', ' data')",
2664,2664,2664,facilities , system,"('facilities ', ' system')",has_a
2665,2665,2665,actions , feature,"('actions ', ' feature')",
2666,2666,2666,priority , feature,"('priority ', ' feature')",
2667,2667,2667, ,blank, ,
2668,2668,2668,Ubuntu system , system ,"('Ubuntu system ', ' system ')",uses
2669,2669,2669,syslog.conf , data,"('syslog.conf ', ' data')",
2670,2670,2670,rsyslog , tool,"('rsyslog ', ' tool')",is_part_of
2671,2671,2671,rsyslog , tool,"('rsyslog ', ' tool')",can_analyze
2672,2672,2672,configuration file , data ,"('configuration file ', ' data ')",
2673,2673,2673, ,blank, ,
2674,2674,2674,rsyslog , tool,"('rsyslog ', ' tool')",can_analyze
2675,2675,2675,configuration files , data ,"('configuration files ', ' data ')",
2676,2676,2676,/etc/rsyslogd/ , feature,"('/etc/rsyslogd/ ', ' feature')",can_analyze
2677,2677,2677,folder , data,"('folder ', ' data')",
2678,2678,2678, ,blank, ,
2679,2679,2679,Default , feature,"('Default ', ' feature')",is_part_of
2680,2680,2680,rsyslog , tool,"('rsyslog ', ' tool')",has_a
2681,2681,2681,setup configurations , feature ,"('setup configurations ', ' feature ')",can_analyze
2682,2682,2682,file , data,"('file ', ' data')",
2683,2683,2683,50-defaultconf , data,"('50-defaultconf ', ' data')",
2684,2684,2684,syslogconf , data,"('syslogconf ', ' data')",
2685,2685,2685,syslogd , data,"('syslogd ', ' data')",
2686,2686,2686, ,blank, ,
2687,2687,2687,Selectors , feature,"('Selectors ', ' feature')",can_analyze
2688,2688,2688,Facility , system,"('Facility ', ' system')",has_a
2689,2689,2689,Severity Levels , feature ,"('Severity Levels ', ' feature ')",
2690,2690,2690,descriptions , feature,"('descriptions ', ' feature')",
2691,2691,2691, ,blank, ,
2692,2692,2692,Logs , data,"('Logs ', ' data')",
2693,2693,2693,/var/log/ , feature,"('/var/log/ ', ' feature')",can_analyze
2694,2694,2694,Linux , system,"('Linux ', ' system')",
2695,2695,2695,filesystem , system,"('filesystem ', ' system')",
2696,2696,2696, ,blank, ,
2697,2697,2697,location , system,"('location ', ' system')",uses
2698,2698,2698,log files , data ,"('log files ', ' data ')",
2699,2699,2699, ,blank, ,
2700,2700,2700,log files , data ,"('log files ', ' data ')",
2701,2701,2701,authentication , technique,"('authentication ', ' technique')",
2702,2702,2702,kernel , app,"('kernel ', ' app')",uses
2703,2703,2703,logs , data,"('logs ', ' data')",
2704,2704,2704, ,blank, ,
2705,2705,2705,folder , data,"('folder ', ' data')",
2706,2706,2706,/var/log , feature,"('/var/log ', ' feature')",can_analyze
2707,2707,2707,files , data,"('files ', ' data')",
2708,2708,2708,folders , data,"('folders ', ' data')",
2709,2709,2709,vendors , user,"('vendors ', ' user')",uses
2710,2710,2710,application , app,"('application ', ' app')",
2711,2711,2711,installed , function,"('installed ', ' function')",
2712,2712,2712, ,blank, ,
2713,2713,2713,machines , system,"('machines ', ' system')",uses
2714,2714,2714,logs , data,"('logs ', ' data')",
2715,2715,2715,log server , system ,"('log server ', ' system ')",
2716,2716,2716,machine , system,"('machine ', ' system')",uses
2717,2717,2717,authlog , data,"('authlog ', ' data')",
2718,2718,2718,kernlog , data,"('kernlog ', ' data')",
2719,2719,2719,dpkglog , data,"('dpkglog ', ' data')",
2720,2720,2720,files , data,"('files ', ' data')",
2721,2721,2721, ,blank, ,
2722,2722,2722,machine , system,"('machine ', ' system')",
2723,2723,2723,client , system,"('client ', ' system')",uses
2724,2724,2724,logs , data,"('logs ', ' data')",
2725,2725,2725,rsyslog , tool,"('rsyslog ', ' tool')",can_analyze
2726,2726,2726,machine , system,"('machine ', ' system')",
2727,2727,2727,configured , function,"('configured ', ' function')",can_analyze
2728,2728,2728,client-server , system,"('client-server ', ' system')",has_a
2729,2729,2729,syslog , tool,"('syslog ', ' tool')",can_analyze
2730,2730,2730,instances , system,"('instances ', ' system')",
2731,2731,2731, ,blank, ,
2732,2732,2732,logs , data,"('logs ', ' data')",
2733,2733,2733,logs , data,"('logs ', ' data')",
2734,2734,2734,file system , system ,"('file system ', ' system ')",
2735,2735,2735,centralized logging architecture , system  ,"('centralized logging architecture ', ' system  ')",
2736,2736,2736,client machines , system ,"('client machines ', ' system ')",
2737,2737,2737,configured , function,"('configured ', ' function')",
2738,2738,2738,rsyslog , tool,"('rsyslog ', ' tool')",can_analyze
2739,2739,2739,client , system,"('client ', ' system')",has_a
2740,2740,2740,forward , feature,"('forward ', ' feature')",can_analyze
2741,2741,2741,log , data,"('log ', ' data')",
2742,2742,2742,remote rsyslog server , system  ,"('remote rsyslog server ', ' system  ')",
2743,2743,2743, ,blank, ,
2744,2744,2744,central server , system ,"('central server ', ' system ')",
2745,2745,2745, ,blank, ,
2746,2746,2746,syslog , tool,"('syslog ', ' tool')",is_part_of
2747,2747,2747,rsyslog , tool,"('rsyslog ', ' tool')",
2748,2748,2748, ,blank, ,
2749,2749,2749,Secure , feature,"('Secure ', ' feature')",
2750,2750,2750,transmitted , feature,"('transmitted ', ' feature')",can_analyze
2751,2751,2751,log data , data ,"('log data ', ' data ')",
2752,2752,2752,TLS , technique,"('TLS ', ' technique')",
2753,2753,2753,protect , feature,"('protect ', ' feature')",
2754,2754,2754,data transmission , feature ,"('data transmission ', ' feature ')",
2755,2755,2755, ,blank, ,
2756,2756,2756,reliability: , technique,"('reliability: ', ' technique')",
2757,2757,2757,memory caching , technique ,"('memory caching ', ' technique ')",
2758,2758,2758,module , function,"('module ', ' function')",can_analyze
2759,2759,2759,network , system,"('network ', ' system')",has_a
2760,2760,2760,down , feature,"('down ', ' feature')",
2761,2761,2761, ,blank, ,
2762,2762,2762,centralized logging architecture , system  ,"('centralized logging architecture ', ' system  ')",
2763,2763,2763, ,blank, ,
2764,2764,2764,Inspect , technique,"('Inspect ', ' technique')",
2765,2765,2765,logs , data,"('logs ', ' data')",
2766,2766,2766,machine , system,"('machine ', ' system')",
2767,2767,2767, ,blank, ,
2768,2768,2768,Access , feature,"('Access ', ' feature')",can_analyze
2769,2769,2769,logs , data,"('logs ', ' data')",
2770,2770,2770,access privilege , feature ,"('access privilege ', ' feature ')",can_analyze
2771,2771,2771,machines , system,"('machines ', ' system')",
2772,2772,2772, ,blank, ,
2773,2773,2773,log monitoring , technique ,"('log monitoring ', ' technique ')",
2774,2774,2774,infrastructure , system,"('infrastructure ', ' system')",
2775,2775,2775,network management , technique ,"('network management ', ' technique ')",
2776,2776,2776, ,blank, ,
2777,2777,2777,centralized logging server , system  ,"('centralized logging server ', ' system  ')",
2778,2778,2778, ,blank, ,
2779,2779,2779,syslog server , system ,"('syslog server ', ' system ')",
2780,2780,2780,architecture , system,"('architecture ', ' system')",uses
2781,2781,2781,logs , data,"('logs ', ' data')",
2782,2782,2782,remote server , system ,"('remote server ', ' system ')",
2783,2783,2783, ,blank, ,
2784,2784,2784,machine , system,"('machine ', ' system')",uses
2785,2785,2785,log data , data ,"('log data ', ' data ')",
2786,2786,2786,log server , system ,"('log server ', ' system ')",
2787,2787,2787, ,blank, ,
2788,2788,2788,centralized system , system ,"('centralized system ', ' system ')",has_a
2789,2789,2789,single-point failure , feature ,"('single-point failure ', ' feature ')",
2790,2790,2790, ,blank, ,
2791,2791,2791,log server , system ,"('log server ', ' system ')",uses
2792,2792,2792,logs , data,"('logs ', ' data')",
2793,2793,2793,clients , system,"('clients ', ' system')",
2794,2794,2794, ,blank, ,
2795,2795,2795,server , system,"('server ', ' system')",
2796,2796,2796,clients , system,"('clients ', ' system')",uses
2797,2797,2797,messages , data,"('messages ', ' data')",
2798,2798,2798,locally , feature,"('locally ', ' feature')",can_analyze
2799,2799,2799,server , system,"('server ', ' system')",
2800,2800,2800,disk space , system ,"('disk space ', ' system ')",
2801,2801,2801,client side , system ,"('client side ', ' system ')",
2802,2802,2802, ,blank, ,
2803,2803,2803,syslog , tool,"('syslog ', ' tool')",can_analyze
2804,2804,2804,Ubuntu , system,"('Ubuntu ', ' system')",uses
2805,2805,2805,rsyslogd , data,"('rsyslogd ', ' data')",
2806,2806,2806, ,blank, ,
2807,2807,2807,rsyslogd , data,"('rsyslogd ', ' data')",
2808,2808,2808,Ubuntu , system,"('Ubuntu ', ' system')",
2809,2809,2809, ,blank, ,
2810,2810,2810,configure , function,"('configure ', ' function')",can_analyze
2811,2811,2811,rsyslog server , system ,"('rsyslog server ', ' system ')",uses
2812,2812,2812,logs , data,"('logs ', ' data')",
2813,2813,2813,port 514 , feature ,"('port 514 ', ' feature ')",
2814,2814,2814, ,blank, ,
2815,2815,2815,TCP , feature,"('TCP ', ' feature')",
2816,2816,2816,log transmission , feature ,"('log transmission ', ' feature ')",
2817,2817,2817, ,blank, ,
2818,2818,2818,UDP , feature,"('UDP ', ' feature')",
2819,2819,2819,network reliability , technique ,"('network reliability ', ' technique ')",
2820,2820,2820, ,blank, ,
2821,2821,2821,directory , data,"('directory ', ' data')",
2822,2822,2822,templates , feature,"('templates ', ' feature')",can_analyze
2823,2823,2823,files , data,"('files ', ' data')",
2824,2824,2824,rsyslog rules , function ,"('rsyslog rules ', ' function ')",
2825,2825,2825, ,blank, ,
2826,2826,2826,directory , data,"('directory ', ' data')",
2827,2827,2827,50-defaultconf file , data ,"('50-defaultconf file ', ' data ')",
2828,2828,2828, ,blank, ,
2829,2829,2829,configuration file , data ,"('configuration file ', ' data ')",
2830,2830,2830,configuration file , data ,"('configuration file ', ' data ')",
2831,2831,2831, ,blank, ,
2832,2832,2832,configuration file , data ,"('configuration file ', ' data ')",
2833,2833,2833,default , feature,"('default ', ' feature')",
2834,2834,2834, ,blank, ,
2835,2835,2835,Remote Server , system ,"('Remote Server ', ' system ')",
2836,2836,2836,facility , system,"('facility ', ' system')",has_a
2837,2837,2837,severity , feature,"('severity ', ' feature')",can_analyze
2838,2838,2838,remote server , system ,"('remote server ', ' system ')",has_a
2839,2839,2839,template , feature,"('template ', ' feature')",
2840,2840,2840, ,blank, ,
2841,2841,2841,rsyslog , tool,"('rsyslog ', ' tool')",has_a
2842,2842,2842,path , feature,"('path ', ' feature')",can_analyze
2843,2843,2843,data , data,"('data ', ' data')",
2844,2844,2844,remote server , system ,"('remote server ', ' system ')",
2845,2845,2845, ,blank, ,
2846,2846,2846,log files , data ,"('log files ', ' data ')",
2847,2847,2847,hostname , feature,"('hostname ', ' feature')",
2848,2848,2848,computer name , feature ,"('computer name ', ' feature ')",can_analyze
2849,2849,2849,log , data,"('log ', ' data')",
2850,2850,2850,syslog , tool,"('syslog ', ' tool')",can_analyze
2851,2851,2851,facility , system,"('facility ', ' system')",
2852,2852,2852,kern , app,"('kern ', ' app')",
2853,2853,2853,user , user,"('user ', ' user')",
2854,2854,2854,auth , feature,"('auth ', ' feature')",
2855,2855,2855, ,blank, ,
2856,2856,2856,restart , function,"('restart ', ' function')",can_analyze
2857,2857,2857,rsyslog server , system ,"('rsyslog server ', ' system ')",has_a
2858,2858,2858,listening , feature,"('listening ', ' feature')",
2859,2859,2859,port 514 , feature ,"('port 514 ', ' feature ')",
2860,2860,2860,TCP , feature,"('TCP ', ' feature')",
2861,2861,2861, ,blank, ,
2862,2862,2862,configuration file , data ,"('configuration file ', ' data ')",
2863,2863,2863,server , system,"('server ', ' system')",uses
2864,2864,2864,logs , data,"('logs ', ' data')",
2865,2865,2865, ,blank, ,
2866,2866,2866,hostname , feature,"('hostname ', ' feature')",can_analyze
2867,2867,2867,host , system,"('host ', ' system')",
2868,2868,2868, ,blank, ,
2869,2869,2869,configure , function,"('configure ', ' function')",
2870,2870,2870,rsyslog , tool,"('rsyslog ', ' tool')",can_analyze
2871,2871,2871,client , system,"('client ', ' system')",
2872,2872,2872,client machine , system ,"('client machine ', ' system ')",
2873,2873,2873, ,blank, ,
2874,2874,2874,server-side , system,"('server-side ', ' system')",
2875,2875,2875, ,blank, ,
2876,2876,2876,Restart , function,"('Restart ', ' function')",can_analyze
2877,2877,2877,rsyslog server , system ,"('rsyslog server ', ' system ')",uses
2878,2878,2878,errors , data,"('errors ', ' data')",
2879,2879,2879,client-side , system,"('client-side ', ' system')",
2880,2880,2880, ,blank, ,
2881,2881,2881,server side , system ,"('server side ', ' system ')",uses
2882,2882,2882,folder , data,"('folder ', ' data')",
2883,2883,2883,client , system,"('client ', ' system')",has_a
2884,2884,2884,hostname , feature,"('hostname ', ' feature')",can_analyze
2885,2885,2885,ubuntu , system,"('ubuntu ', ' system')",
2886,2886,2886, ,blank, ,
2887,2887,2887,log file , data ,"('log file ', ' data ')",
2888,2888,2888,client , system,"('client ', ' system')",
2889,2889,2889, ,blank, ,
2890,2890,2890,logging service , app ,"('logging service ', ' app ')",
2891,2891,2891,client , system,"('client ', ' system')",
2892,2892,2892, ,blank, ,
2893,2893,2893,logs , data,"('logs ', ' data')",
2894,2894,2894,client , system,"('client ', ' system')",
2895,2895,2895,log server , system ,"('log server ', ' system ')",
2896,2896,2896, ,blank, ,
2897,2897,2897,logging , function,"('logging ', ' function')",can_analyze
2898,2898,2898,kernel , app,"('kernel ', ' app')",uses
2899,2899,2899,messages , data,"('messages ', ' data')",
2900,2900,2900,log file , data ,"('log file ', ' data ')",
2901,2901,2901, ,blank, ,
2902,2902,2902,logging , function,"('logging ', ' function')",
2903,2903,2903,firewall , tool,"('firewall ', ' tool')",can_analyze
2904,2904,2904,warning , data,"('warning ', ' data')",
2905,2905,2905,messages , data,"('messages ', ' data')",
2906,2906,2906, ,blank, ,
2907,2907,2907,Restart , function,"('Restart ', ' function')",can_analyze
2908,2908,2908,rsyslog server , system ,"('rsyslog server ', ' system ')",uses
2909,2909,2909,errors , data,"('errors ', ' data')",
2910,2910,2910,client-side , system,"('client-side ', ' system')",
2911,2911,2911, ,blank, ,
2912,2912,2912,iptables , app,"('iptables ', ' app')",
2913,2913,2913,rules , function,"('rules ', ' function')",
2914,2914,2914,log , function,"('log ', ' function')",
2915,2915,2915, ,blank, ,
2916,2916,2916,configure , function,"('configure ', ' function')",
2917,2917,2917,syslog , tool,"('syslog ', ' tool')",has_a
2918,2918,2918,log , function,"('log ', ' function')",can_analyze
2919,2919,2919,iptables , app,"('iptables ', ' app')",uses
2920,2920,2920,messages , data,"('messages ', ' data')",
2921,2921,2921,log file , data ,"('log file ', ' data ')",
2922,2922,2922, ,blank, ,
2923,2923,2923,iptables , app,"('iptables ', ' app')",uses
2924,2924,2924,messages , data,"('messages ', ' data')",
2925,2925,2925,logged , function,"('logged ', ' function')",can_analyze
2926,2926,2926,remote server , system ,"('remote server ', ' system ')",
2927,2927,2927, ,blank, ,
2928,2928,2928,iptables , app,"('iptables ', ' app')",
2929,2929,2929,rule , function,"('rule ', ' function')",
2930,2930,2930,logging , function,"('logging ', ' function')",
2931,2931,2931, ,blank, ,
2932,2932,2932,log-level switch , function ,"('log-level switch ', ' function ')",
2933,2933,2933, ,blank, ,
2934,2934,2934,Default , feature,"('Default ', ' feature')",
2935,2935,2935,log-level , feature,"('log-level ', ' feature')",can_analyze
2936,2936,2936,warning , data,"('warning ', ' data')",
2937,2937,2937, ,blank, ,
2938,2938,2938,run , function,"('run ', ' function')",
2939,2939,2939,ssh , function,"('ssh ', ' function')",
2940,2940,2940,ping , function,"('ping ', ' function')",
2941,2941,2941,test , function,"('test ', ' function')",
2942,2942,2942,firewall , tool,"('firewall ', ' tool')",can_analyze
2943,2943,2943,logs , data,"('logs ', ' data')",
2944,2944,2944,server side , system ,"('server side ', ' system ')",
