,Unnamed: 0,sentence,tag,entity
2924,2924,messages , data,"('messages ', ' data')"
2925,2925,logged , function,"('logged ', ' function')"
2926,2926,remote server , system ,"('remote server ', ' system ')"
2927,2927, ,, 
2928,2928,iptables , app,"('iptables ', ' app')"
2929,2929,rule , function,"('rule ', ' function')"
2930,2930,logging , function,"('logging ', ' function')"
2931,2931, ,, 
2932,2932,log-level switch , function ,"('log-level switch ', ' function ')"
2933,2933, ,, 
2934,2934,Default , feature,"('Default ', ' feature')"
2935,2935,log-level , feature,"('log-level ', ' feature')"
2936,2936,warning , data,"('warning ', ' data')"
2937,2937, ,, 
2938,2938,run , function,"('run ', ' function')"
2939,2939,ssh , function,"('ssh ', ' function')"
2940,2940,ping , function,"('ping ', ' function')"
2941,2941,test , function,"('test ', ' function')"
2942,2942,firewall , tool,"('firewall ', ' tool')"
2943,2943,logs , data,"('logs ', ' data')"
2944,2944,server side , system ,"('server side ', ' system ')"
